id_core,wcpm_easycbmcore.wave1,wcpm_easycbmcore.wave2,wcpm_easycbmcore.wave3,wcpm_easycbmcore.wave4,wcpm_core.wave1,wcpm_core.wave2,wcpm_core.wave3,wcpm_core.wave4,wr_easycbmcore.wave1,wr_easycbmcore.wave2,wr_easycbmcore.wave3,wr_easycbmcore.wave4,secs_easycbmcore.wave1,secs_easycbmcore.wave2,secs_easycbmcore.wave3,secs_easycbmcore.wave4,secs_core.wave1,secs_core.wave2,secs_core.wave3,secs_core.wave4,grade_core,readingcomp_easycbm.spring,sbac_score,sbac_prof,state,gender_state,ethnicity_state,frl_state,sped_state,lep_state,district_core,school_core,date.wave1,date.wave2,date.wave3,date.wave4,npassages_core.wave1,npassages_core.wave2,npassages_core.wave3,npassages_core.wave4
1243,77.92207792207793,NA,103.50646915432216,107.01041850609217,101.12571729806987,NA,99.49394048914647,102.28427025930273,87,NA,114,109,56.21,NA,53.33,56.63,321.3,NA,228.15,291.37,4,12,2330,Not Met,or,Female,Hispanic,Y,N,N,District 3,School A,2017-11-07T21:16:45Z,NA,2018-02-21T16:31:00Z,2018-05-18T20:45:19Z,9,NA,7,9
1244,NA,42.918454935622314,160.25641025641028,NA,NA,55.730177617986925,157.60503752653412,NA,NA,15,164,NA,NA,6.99,56.16,NA,NA,66.53,145.05,NA,4,19,2536,Met,or,Male,White,Y,N,N,District 3,School A,NA,2017-12-07T17:39:15Z,2018-02-21T16:20:31Z,NA,NA,3,7,NA
1245,110.78816891776373,113.58352706741945,152.95717199184227,156.63069961712495,123.52823969666487,144.25652057704724,137.85013350736557,144.35199064389784,113,116,157,152,58.49,60.22,58.84,57.46,228.24,250.76,271.58,187.43,4,17,2562,Met,or,Female,White,Y,N,N,District 3,School A,2017-11-07T21:15:58Z,2017-12-07T17:34:44Z,2018-02-21T16:18:58Z,2018-05-18T20:46:22Z,8,9,9,8
1248,116.38159054840416,134.73970738346375,123.06046013911183,141.23989218328842,123.79167972515246,126.80237705003672,128.16953197884655,135.3066512422238,115,136,123,136,56.71,58.78,56.07,55.65,203.03,283.65999999999997,225.99,233.17,4,14,2452,Not Met,or,Female,White,N,N,N,District 3,School A,2017-11-07T21:21:44Z,2017-12-07T17:35:30Z,2018-02-21T16:21:20Z,2018-05-18T20:44:57Z,7,9,8,9
1249,NA,NA,-0,111.84210526315789,NA,NA,104.99859001585334,114.58810738673587,NA,NA,1,105,NA,NA,-Inf,54.72,NA,NA,209.16,278.41,4,16,2531,Met,or,Female,White,Y,N,N,District 3,School A,NA,NA,2018-02-21T16:24:18Z,2018-05-18T20:44:37Z,NA,NA,6,9
1250,120.48192771084338,153.68956743002545,-0,NA,161.54266641088424,183.0900336467516,168.67290678185427,NA,89,194,1,NA,34.86,58.95,-Inf,NA,164.39999999999998,202.17,172.09,NA,4,14,2595,Met,or,Male,White,N,N,N,District 3,School A,2017-11-07T21:18:42Z,2017-12-07T17:38:54Z,2018-02-21T16:22:10Z,NA,8,9,8,NA
1251,162.16216216216216,201.74091141833077,NA,NA,173.56874182284764,205.96875968463684,NA,NA,161,202,NA,NA,58.83,58.59,NA,NA,171.13,176.82,NA,NA,4,14,2614,Met,or,Male,White,Y,Y,N,District 3,School A,2017-11-07T21:18:02Z,2017-12-07T17:37:54Z,NA,NA,8,9,NA,NA
1257,133.17274604267033,166.03643863870747,166.8372569089048,NA,157.99871849796304,145.48587928489613,157.20081012627463,NA,135,171,178,NA,58.12,58.18,58.62,NA,183.68,231.21,210.99,NA,4,11,2500,Met,or,Female,White,Y,N,N,District 3,School A,2017-11-07T21:17:59Z,2017-12-07T17:39:00Z,2018-02-21T16:19:47Z,NA,9,9,9,NA
928,119.56079707198049,115.32547411583802,133.72192696725529,121.81616832779623,115.49284907197415,109.78542877083447,126.1896593225653,84.31675750460748,103,81,135,129,49.18,39.02,58.33,54.18,267.32,312.82,332.05,231.89000000000001,3,NA,2414,Not Met,or,Male,Multi-Racial,Y,N,N,District 1,School C,2017-10-30T17:43:42Z,2017-12-05T18:23:54Z,2018-02-13T18:21:03Z,2018-06-04T17:08:32Z,9,9,12,8
929,106.13473842679713,97.70992366412213,162.2296173044925,129.51131065446384,98.7458148667725,106.03017091991757,113.07728866402076,115.22528708928942,95,100,138,140,53.14,58.95,48.08,57.91,329.6,272.13,349.55,244.63,3,NA,2486,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:34:50Z,2017-12-05T18:23:07Z,2018-02-13T18:20:55Z,2018-06-04T17:03:22Z,9,8,12,9
930,73.38473810156873,71.95477128661985,86.1661516087984,102.13826032800498,59.11730072370033,70.07768424841544,74.08970751381274,86.04142031646076,47,71,81,82,37.61,58.37,55.01,48.17,435.1,385.65000000000003,642.52,344.91,3,17,2501,Met,or,Female,Multi-Racial,Y,N,N,District 1,School C,2017-10-30T17:37:32Z,2017-12-05T18:25:54Z,2018-02-13T18:27:55Z,2018-06-04T17:08:45Z,8,8,12,9
931,153.55153203342618,128.32011038289065,161.61273928510926,156.53075328265376,124.12546075251508,122.43712158102291,133.81462426243556,156.84541864130605,148,124,162,155,57.44,57.98,59.03,57.88,266.47,283.08,336.92,168.09,3,NA,2448,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:34:31Z,2017-12-05T18:24:22Z,2018-02-13T18:18:46Z,2018-06-04T17:06:33Z,9,9,12,8
932,72.8744939271255,NA,71.15821347464042,-0,54.33404994175518,NA,75.7661282399483,88.67596734296521,82,NA,52,1,56.81,NA,39.63,-Inf,535.31,NA,524.19,253.01,3,15,2354,Not Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-10-30T17:41:44Z,NA,2018-02-13T18:21:29Z,2018-06-06T16:40:53Z,9,NA,11,7
933,66.10703043022036,55.238095238095234,64.97237569060773,107.96603315810756,62.28066053321574,55.971836542166656,77.96953364457978,104.5908050215312,21,40,57,91,19.06,31.5,45.25,49.46,366.3,330.93,504.28,298.09,3,9,2366,Not Met,or,Female,Multi-Racial,Y,N,N,District 1,School C,2017-10-30T17:35:21Z,2017-12-05T18:26:14Z,2018-02-15T16:34:15Z,2018-06-04T17:08:48Z,7,6,10,9
934,112.70491803278688,45.45454545454545,124.61286208781198,122.72029998295551,91.59360288694816,37.74518949033717,104.15719304900662,102.83018492589555,113,40,116,122,58.56,25.08,54.89,58.67,345.85,280.84000000000003,464.77,297.65,3,17,2469,Met,or,Male,White,Y,N,N,District 1,School C,2017-10-30T17:38:57Z,2017-12-05T18:26:15Z,2018-02-13T18:22:26Z,2018-06-04T17:11:26Z,9,6,12,9
935,60.311284046692606,-0,240,94.48818897637796,40.48249866721943,58.47102716662559,54.87238174384469,76.76028226803157,37,1,1,9,30.84,-Inf,0.25,1.27,432.26,296.65,274.5,241.4,3,7,2308,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-11-13T16:42:55Z,2017-12-05T18:25:02Z,2018-02-13T18:29:37Z,2018-06-04T17:09:34Z,7,8,8,7
936,96.15049642919352,125.02152574479076,106.24893580793461,139.7008837525493,91.14762091009187,111.61652391743328,108.6737567100759,110.6124658846437,92,122,116,137,57.41,58.07,58.73,58.84,345.18,304.33,393.12,270.67,3,NA,2386,Not Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:34:46Z,2017-12-05T18:24:01Z,2018-02-13T18:25:51Z,2018-06-04T17:03:13Z,9,9,12,9
937,123.22437104227281,120.10443864229765,144.8092280390417,146.94296968659017,117.86660268776586,108.19637297225755,119.35224332753613,132.8766058677181,123,119,136,149,58.43,57.45,56.35,58.39,275.47,322.92,374.85,230.17000000000002,3,NA,2517,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:39:42Z,2017-12-05T18:24:11Z,2018-02-13T18:18:04Z,2018-06-04T17:09:11Z,9,9,12,9
938,90.73088770652477,120.73047007101792,133.1547732925196,128.0921721450356,120.33171200440155,122.066496561163,123.13651522292966,128.70170889387032,101,123,120,131,35.71,59.14,52.27,59.02,241.53,285.83,338.44,232.63,3,NA,2432,Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-10-30T17:40:45Z,2017-12-05T18:25:32Z,2018-02-13T18:22:41Z,2018-06-04T17:06:13Z,8,9,12,9
940,NA,70.1959637320854,73.39805825242719,84.22876949740035,NA,57.903519539216745,64.86036460950696,63.91144259099573,NA,40,71,84,NA,34.19,51.5,57.7,NA,406.21000000000004,641.19,365.96999999999997,3,9,2318,Not Met,or,Female,White,Y,N,N,District 1,School C,NA,2017-12-05T18:39:01Z,2018-02-13T18:22:57Z,2018-06-04T17:11:17Z,NA,7,12,7
941,140.0137268359643,147.20314033366043,146.31096290120885,154.91803278688528,120.99376620067778,137.1763087678594,127.98837703894247,141.097614602861,141,162,122,132,58.28,50.95,47.98,48.8,260.27,243.25,285.93,219.64000000000001,3,NA,2501,Met,or,Female,Multi-Racial,Y,N,N,District 1,School C,2017-10-30T17:53:09Z,2017-12-05T18:42:13Z,2018-02-13T18:26:22Z,2018-06-04T17:08:53Z,9,8,10,9
942,NA,-0,61.93895870736086,77.74898185857089,NA,13.834774143813066,41.24213037597017,62.33199328848724,NA,1,57,43,NA,-Inf,44.56,27.01,NA,434.09999999999997,692.83,376.86,3,7,2231,Not Met,or,Male,White,Y,Y,N,District 1,School C,NA,2017-12-05T18:41:29Z,2018-02-13T18:33:53Z,2018-06-04T17:05:36Z,NA,6,11,9
943,80.24316109422492,-0,81.3953488372093,77.62803234501348,64.47738477275298,20.785007285600006,62.56045540446423,72.6847609606409,69,1,61,74,49.35,-Inf,41.28,55.65,323.34000000000003,82.38,685.74,392.13,3,9,2337,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-10-30T17:56:08Z,2017-12-05T18:41:08Z,2018-02-13T18:28:36Z,2018-06-04T17:07:15Z,8,2,12,9
945,150.74309978768576,NA,188.65519439133206,162.07898786117286,147.8800881216568,139.10400172988687,171.5972307485683,159.97464480364357,145,NA,154,167,56.52,NA,47.07,58.49,217.84,241.29,197.71,191.27,3,NA,2475,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:54:39Z,NA,2018-02-15T16:24:53Z,2018-06-04T17:05:47Z,9,9,8,9
946,155.00406834825063,148.24654622741764,216.48106904231628,162.6199887069452,142.87837546133707,117.19455180668643,175.98204835667602,138.4038587404377,150,105,204,96,49.16,37.64,44.9,35.42,207.39000000000001,261.39,248.88000000000002,187.31,3,NA,2431,Not Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-10-30T17:54:35Z,2017-12-05T18:39:16Z,2018-02-13T18:23:55Z,2018-06-04T17:04:07Z,9,8,11,8
947,123.63455809334657,NA,150.507027219356,156.01693207014716,107.36265130881698,NA,124.65759189217765,134.68400237264578,86,NA,144,134,40.28,NA,56.21,49.61,307.46,NA,345.88,234.42,3,NA,2508,Met,or,Male,White,Y,N,N,District 1,School C,2017-10-30T17:57:10Z,NA,2018-02-13T18:23:00Z,2018-06-04T17:06:31Z,9,NA,12,9
948,NA,97.32824427480917,113.1122706615048,147.98435108011566,NA,95.14744884690987,110.06485863010873,128.9932042413366,NA,77,121,156,NA,41.92,59.41,58.79,NA,350.75,307.45,205.48,3,NA,2512,Met,or,Female,Hispanic,Y,N,N,District 1,School C,NA,2017-12-05T18:38:26Z,2018-02-13T18:25:33Z,2018-06-04T17:07:25Z,NA,9,11,8
949,149.08100748808715,137.0806890299184,162.2169651909429,147.5826972010178,133.23349782690465,145.52871260867948,161.69457171552165,157.793066630942,152,134,175,149,58.76,55.15,59.18,58.95,230.93,235.63,278.14,194.73,3,NA,2554,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:52:27Z,2017-12-05T18:41:55Z,2018-02-13T18:19:26Z,2018-06-04T17:03:24Z,9,9,12,9
950,138.3989145183175,155.69685512974738,154.292343387471,170.81118161550336,144.4817800422856,129.5485785500633,151.12958766156197,154.46482093805292,145,156,139,171,58.96,58.19,51.72,58.31,219.96,269.22,281.9,192.36,3,NA,2498,Met,or,Male,White,Y,N,N,District 1,School C,2017-10-30T17:51:31Z,2017-12-05T18:42:54Z,2018-02-13T18:21:09Z,2018-06-04T17:06:06Z,9,9,12,9
951,162.82225237449117,160.60398078242963,175.71501969515327,174.91525423728814,134.68700155359696,130.6784724365028,147.74192599693026,140.8764101445562,166,159,176,179,58.96,58.28,58.39,59,234.93,228.01,294.79,200.77,3,NA,2389,Not Met,or,Female,White,Y,N,N,District 1,School C,2017-10-30T17:50:40Z,2017-12-05T18:39:31Z,2018-02-13T18:18:50Z,2018-06-04T17:04:03Z,9,8,12,8
952,126.1330761812922,128.49066301182114,148.98900319262148,NA,115.8124893876917,116.42835360444224,124.18146029100384,NA,111,140,158,NA,51.85,58.37,56.38,NA,264.92,285.33,343.39,NA,3,NA,2457,Met,or,Male,White,Y,N,N,District 1,School C,2017-10-30T17:50:38Z,2017-12-05T18:39:45Z,2018-02-13T18:21:09Z,NA,9,9,11,NA
953,51.66395159413545,58.40092699884126,68.86171213546567,64.07165001722356,36.780056715276785,44.16106416589663,47.59252234421297,37.50053563555208,41,45,65,83,42.97,43.15,53.15,58.06,421.09000000000003,646.12,706.38,376.96000000000004,3,6,2436,Met,or,Female,White,Y,Y,N,District 1,School C,2017-11-01T17:17:15Z,2017-12-11T18:44:30Z,2018-02-12T19:07:16Z,2018-06-05T18:14:43Z,6,9,11,7
954,140.29535864978902,125.2155915833046,138.996138996139,172.13964742481852,136.11628367650061,117.23679203559539,111.70138565173939,144.48930819485074,138,123,119,177,56.88,57.98,49.21,57.86,245.74,286.65,348.94,202.42000000000002,3,NA,2411,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-11-01T17:09:19Z,2017-12-11T18:39:45Z,2018-02-12T19:05:26Z,2018-06-05T18:07:50Z,9,9,11,9
955,NA,51.43277002204262,62.88109756097562,86.72609009877138,NA,72.86385956716045,61.21272796292931,70.35379951263835,NA,54,71,74,NA,40.83,52.48,41.51,NA,257.48,569.18,257.61,3,10,2174,Not Met,or,Male,American Indian/Native Alaskan,Y,Y,N,District 1,School C,NA,2017-12-11T18:39:55Z,2018-02-12T19:15:55Z,2018-06-05T18:09:19Z,NA,7,10,7
957,115.56319862424765,NA,159.89067304407243,137.9558110292797,113.6654547947582,122.45607050423258,129.52684230140738,119.89733789826418,120,NA,174,132,58.15,NA,58.54,55.67,253.6,286.2,265.73,256.58,3,NA,2495,Met,or,Female,White,Y,N,N,District 1,School C,2017-11-01T17:13:51Z,NA,2018-02-12T19:07:56Z,2018-06-05T18:07:27Z,8,9,10,9
958,-0,78.49978194505016,53.3415082771306,NA,56.64711925577416,62.39611844849988,72.34042283785901,NA,1,71,77,NA,-Inf,45.86,32.62,NA,274.05,396.39,176.59,NA,3,10,2296,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-11-01T17:15:07Z,2017-12-11T18:39:49Z,2018-02-12T19:11:12Z,NA,6,9,5,NA
959,102.38907849829351,87.00564971751412,114.31567907708443,98.78934624697338,83.82690509277776,93.30435265770964,110.13103769840649,97.86301977574871,92,79,112,71,52.74,53.1,57.21,41.3,329.37,346.85,387.52,275.48,3,NA,2474,Met,or,Male,White,Y,N,N,District 1,School C,2017-11-01T17:12:29Z,2017-12-11T18:40:48Z,2018-03-14T16:45:23Z,2018-06-05T18:11:48Z,8,8,12,8
960,72.02743902439025,76.80722891566265,73.26136966908513,66.91449814126393,66.83553432104658,64.97150540091974,71.00438690514108,73.18265383130235,67,69,71,63,52.48,53.12,56.51,56.49,391.59,464.51,637.94,412.5,3,8,2340,Not Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-11-01T17:13:33Z,2017-12-15T18:07:40Z,2018-02-12T19:05:27Z,2018-06-05T18:08:28Z,8,8,12,9
961,82.78580814717478,-0,74.73725184896847,78.30151928320997,81.7862205984228,15.724968671223584,87.43585360887764,109.72833463519387,68,1,75,75,45.66,-Inf,51.38,51.34,403.14,30.93,513.93,234.38,3,NA,2425,Not Met,or,Female,White,Y,N,N,District 1,School C,2017-11-01T17:17:21Z,2017-12-11T18:43:29Z,2018-02-12T19:09:22Z,2018-06-05T18:06:46Z,9,1,12,8
962,81.12874779541445,88.55291576673865,114.93848857644991,96.73704414587331,66.09765725322464,82.60559474104812,95.41108994436286,85.89479104776981,76,87,112,85,51.03,55.56,56.9,52.1,427.40999999999997,399.41,459.01,341.74,3,15,2449,Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-11-01T17:10:29Z,2017-12-11T18:46:12Z,2018-02-12T19:04:40Z,2018-06-05T18:09:21Z,9,9,12,9
963,NA,87.56080611535788,103.73989851531667,NA,NA,74.93298936199757,97.97575533170124,NA,NA,67,102,NA,NA,43.17,53.21,NA,NA,405.12,410.15,NA,3,12,2427,Not Met,or,Female,Hispanic,Y,N,N,District 1,School C,NA,2017-12-11T18:40:13Z,2018-03-14T16:46:18Z,NA,NA,9,11,NA
964,NA,NA,12.793176972281449,48.656867714140894,NA,NA,27.734185790142828,29.40498441928074,NA,NA,24,38,NA,NA,18.76,39.46,NA,NA,596.35,663.65,3,NA,2344,Not Met,or,Male,White,Y,Y,N,District 1,School C,NA,NA,2018-02-12T19:10:40Z,2018-06-05T18:09:20Z,NA,NA,8,9
965,-0,-0,87.79149519890261,82.34660925726588,32.50942413892967,62.631221049215966,65.20736292150954,61.61913079032129,1,1,66,60,-Inf,-Inf,43.74,37.16,296.94,339.75,578.54,432.51,3,10,2342,Not Met,or,Male,Multi-Racial,Y,Y,N,District 1,School C,2017-11-01T17:19:04Z,2017-12-11T18:48:34Z,2018-02-12T19:08:39Z,2018-06-06T16:44:28Z,4,7,11,9
966,65.00802568218297,-0,49.30662557781203,61.66107382550336,39.53864924459013,35.448734437727445,46.21789244858493,56.738817158841485,32,1,29,58,24.92,-Inf,19.47,47.68,472.75,408.03000000000003,640.07,484.67,3,14,2382,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-11-01T17:38:14Z,2017-12-11T18:50:28Z,2018-02-12T19:10:54Z,2018-06-05T18:14:01Z,7,7,11,9
968,93.00428309198449,114.83900022517452,102.35888795282224,95.10682288077189,87.76386428050925,102.0129850996233,100.64782035059918,98.65244670329831,82,86,83,99,49.03,44.41,47.48,58.04,365.68,337.92,406.86,303,3,NA,2430,Not Met,or,Male,White,Y,N,N,District 1,School C,2017-11-01T17:33:58Z,2017-12-11T18:42:59Z,2018-02-12T19:04:11Z,2018-06-05T18:07:22Z,9,9,11,9
969,88.91928864569084,87.00322234156822,93.24253535882661,114.29628259663399,76.79631339863856,83.0087368715106,84.64092924110292,87.09706189957433,68,86,95,110,43.86,55.86,57.27,54.07,353.95,405.34999999999997,500.51,339.46,3,13,2410,Not Met,or,Male,White,Y,N,N,District 1,School C,2017-11-01T17:31:01Z,2017-12-11T18:41:07Z,2018-02-12T19:08:54Z,2018-06-05T18:12:32Z,8,9,12,9
970,108.39642119752237,122.82185755371341,152.92507697570989,125.1508360627478,93.44354491166715,103.8587743222995,116.30729304680827,110.88230385464902,107,122,151,123,58.12,59.11,58.46,58.01,346.17,279,288.64,285.56,3,NA,2477,Met,or,Female,White,Y,N,N,District 1,School C,2017-11-01T17:33:44Z,2017-12-11T18:45:25Z,2018-02-12T19:07:51Z,2018-06-05T18:08:49Z,9,8,10,9
971,NA,67.24924012158056,72.66629401900502,89.082020640956,53.24104581472371,65.13698653780652,58.49375260766325,75.10813795690379,NA,61,67,84,NA,52.64,53.67,55.23,531.02,488.81,659.25,379.52,3,8,2362,Not Met,or,Female,White,Y,N,N,District 1,School C,NA,2017-12-11T18:49:18Z,2018-02-12T19:14:37Z,2018-06-05T18:08:44Z,9,9,12,9
972,81.35960947387451,100.48381094157052,83.25413419501996,99.09555642941407,59.01446956997161,88.88493261498829,97.53075928099483,91.45566376662894,82,95,81,89,55.31,53.74,52.61,50.86,461.62,369.88,451.05,341.40999999999997,3,11,2453,Met,or,Female,White,Y,N,N,District 1,School C,2017-11-01T17:29:48Z,2017-12-11T18:45:56Z,2018-03-14T16:46:33Z,2018-06-06T16:42:05Z,9,9,12,9
973,106.91557064064489,122.51201098146876,156.7291311754685,131.4538043478261,105.2065098479775,113.43564379117467,118.0898538661482,116.51624773219524,88,124,160,135,47.14,58.28,52.83,58.88,308.31,298.17,373.57,257.68,3,NA,2468,Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-11-01T17:28:10Z,2017-12-11T18:42:41Z,2018-02-12T19:09:22Z,2018-06-05T18:05:55Z,9,9,12,9
975,NA,NA,159.4634873323398,132.55969649631777,120.8238717796629,NA,126.74064664036172,143.04349460228457,NA,NA,120,113,NA,NA,40.26,44.81,269.63,NA,325.09,191.35,3,NA,2415,Not Met,or,Female,White,Y,N,N,District 1,School C,NA,NA,2018-02-12T19:06:37Z,2018-06-05T18:09:34Z,9,NA,12,8
976,111.27318191289851,137.34198838401093,125.72402044293014,NA,107.19472075437167,127.8061610786344,133.6634021860598,124.16713246851175,92,135,124,NA,47.99,58.54,58.7,NA,292.8,268.76,327.03,246.87,3,NA,2467,Met,or,Female,White,Y,N,N,District 1,School C,2017-11-01T17:31:55Z,2017-12-11T18:44:03Z,2018-02-12T19:04:43Z,NA,9,9,12,9
977,NA,53.60824742268042,64.03162055335969,52.15646940822467,NA,47.248241225397706,41.780379312918214,46.80177717371333,NA,42,68,30,NA,43.65,50.6,29.91,NA,581.51,595.17,408.71,3,12,2298,Not Met,or,Male,White,Y,Y,N,District 1,School C,NA,2017-12-11T18:49:07Z,2018-02-12T19:06:22Z,2018-06-06T16:53:40Z,NA,9,9,7
978,NA,-0,NA,NA,NA,26.521276128566587,NA,NA,NA,1,NA,NA,NA,-Inf,NA,NA,NA,346.78000000000003,NA,NA,3,NA,2337,Not Met,or,Male,White,Y,N,N,District 1,School C,NA,2017-12-11T18:48:35Z,NA,NA,NA,6,NA,NA
979,78.70081199250468,26.722925457102672,89.09053413074861,23.05159165751921,68.05170044647842,24.806135083183783,81.69635135294706,24.658219221050423,68,50,76,24,48.03,42.66,48.49,18.22,378.43,240.94,567.97,177.22,3,16,2403,Not Met,or,Female,White,Y,N,N,District 1,School C,2017-11-08T18:10:27Z,2017-12-06T18:31:40Z,2018-02-14T16:27:37Z,2018-06-05T17:08:45Z,8,5,12,4
982,NA,75.64469914040114,86.3236289776574,96.20253164556962,58.62308145136657,70.25219786662839,80.91262352088731,77.36542351661687,NA,70,94,102,NA,52.35,59.08,59.25,196.91,406.22,524.14,372.98,3,12,2367,Not Met,or,Female,White,Y,N,N,District 1,School C,NA,2017-12-06T18:22:43Z,2018-02-14T16:30:48Z,2018-06-05T17:06:01Z,3,8,12,9
983,63.291139240506325,120.55167716669504,142.63240692186682,135.89789681826352,75.58857522275706,113.7368329641023,114.17533572158567,124.92120099745912,45,126,151,136,18.96,58.73,57.21,55.63,115.17,242.7,343.68,235.04,3,NA,2462,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-31T17:12:08Z,2017-12-06T18:26:25Z,2018-03-14T15:35:39Z,2018-06-05T17:06:59Z,4,8,12,9
984,104.51547437848808,103.46593819361448,108.07918673087212,NA,94.68520316250638,94.10977767132681,89.23815068471961,NA,104,101,102,NA,59.13,58.57,56.07,NA,326.53,350.94,465.04,NA,3,12,2346,Not Met,or,Male,White,Y,N,N,District 1,School C,2017-11-08T18:31:56Z,2017-12-06T18:28:11Z,2018-02-14T16:23:30Z,NA,9,9,12,NA
985,131.7671092951992,144.91746307558645,170.5061375483437,144.43125953551447,133.13272359482391,128.64860941256788,141.42208561621365,145.4091234579554,136,146,181,160,58.74,57.55,59.47,58.99,237.06,249.9,313.04,205.57999999999998,3,NA,2537,Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-10-31T17:12:16Z,2017-12-06T18:23:59Z,2018-02-14T16:25:42Z,2018-06-05T17:05:29Z,9,9,12,9
986,42.07920792079208,51.00182149362478,NA,73.79065318393003,27.032647089030327,42.34207131555008,NA,86.8325924276566,45,72,NA,46,24.24,49.41,NA,36.59,172.5,286.29,NA,206.54999999999998,3,8,2273,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-11-08T18:11:00Z,2017-12-06T18:24:42Z,NA,2018-06-05T17:05:15Z,5,6,NA,5
989,85.84509729111026,79.58313595452393,90.60402684563758,94.29020429544263,65.34825321202383,72.32015687464603,78.6577719520556,79.22617159653903,93,67,89,92,52.42,42.22,53.64,57.27,462.96000000000004,378.06,555.27,329.11,3,12,2356,Not Met,or,Female,White,Y,N,N,District 1,School C,2017-11-08T18:15:04Z,2017-12-06T18:26:35Z,2018-02-14T16:32:03Z,2018-06-05T17:04:39Z,9,7,12,8
990,95.93908629441626,94.6445959104187,122.78308321964529,142.78159703860393,99.28553679474946,91.69998670194812,112.9667952881719,117.44986307821935,63,84,125,144,39.4,51.35,58.64,56.73,318.49,343.14,419.12,261.02,3,NA,2519,Met,or,Female,White,Y,N,N,District 1,School C,2017-10-31T17:09:47Z,2017-12-06T18:29:10Z,2018-02-14T16:32:23Z,2018-06-05T17:08:28Z,9,9,12,9
991,NA,NA,63.779527559055126,70.54530711534564,NA,NA,42.65874768045769,67.94325231643387,NA,NA,55,69,NA,NA,50.8,49.33,NA,NA,680.88,430.02,3,14,2362,Not Met,or,Female,White,Y,Y,N,District 1,School C,NA,NA,2018-02-14T16:40:16Z,2018-06-05T17:11:40Z,NA,NA,10,9
992,78.20551682327978,55.702917771883286,67.12839637719766,74.28987618353969,41.28060507234908,39.93943640072122,48.060886415670616,58.83992231500837,44,44,66,70,32.99,45.24,56.31,54.92,513.4300000000001,557.87,453.14,442.33,3,5,2314,Not Met,or,Male,Hispanic,Y,N,N,District 1,School C,2017-11-08T18:15:37Z,2017-12-06T18:23:29Z,2018-03-14T15:45:10Z,2018-06-05T17:06:50Z,8,8,8,8
993,NA,NA,NA,40.56011588604539,NA,NA,17.104522155337094,24.494792669645857,NA,NA,NA,15,NA,NA,NA,20.71,NA,NA,314.33,476.87,3,0,2373,Not Met,or,Male,Hispanic,Y,N,Y,District 1,School C,NA,NA,NA,2018-06-05T17:15:50Z,NA,NA,4,6
994,168.13048933500627,102.14110214110214,109.0538474605062,113.40607950116913,110.12099995111065,78.01932817706198,110.87133186335505,99.09505042446622,67,106,120,105,23.91,56.98,58.87,51.32,267.07,260.31,382.81,264.44,3,NA,2417,Not Met,or,Male,White,Y,Y,N,District 1,School C,2017-11-08T18:16:52Z,2017-12-06T18:27:26Z,2018-02-14T16:24:30Z,2018-06-05T17:09:20Z,9,7,12,9
995,103.82800209753539,74.61692205196535,96.37561779242175,109.29909784871617,91.98348088329251,88.30787094290352,86.80384832737356,102.90880142411181,100,61,81,105,57.21,45.03,48.56,57.64,354.7,390.77,515.27,259.99,3,12,2344,Not Met,or,Female,White,Y,N,N,District 1,School C,2017-11-08T18:31:29Z,2017-12-06T18:42:57Z,2018-02-14T16:33:51Z,2018-06-05T17:06:38Z,9,9,12,8
